service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S126915_404,0,0,0,0,0,1,0,20260503,20260727
S126915_405,0,0,0,0,0,1,0,20260503,20260727
S126915_522,0,0,0,0,0,1,0,20260503,20260727
S126915_403,0,0,0,0,0,1,0,20260503,20260727
S126703_404,0,0,0,0,0,1,0,20260428,20260502
S126703_405,0,0,0,0,0,1,0,20260428,20260502
S126703_522,0,0,0,0,0,1,0,20260428,20260502
S126703_403,0,0,0,0,0,1,0,20260428,20260502
S126916_812,0,0,0,0,0,1,0,20260503,20260727
S126916_404,0,0,0,0,0,1,0,20260503,20260727
S126916_405,0,0,0,0,0,1,0,20260503,20260727
S126916_522,0,0,0,0,0,1,0,20260503,20260727
S126916_403,0,0,0,0,0,1,0,20260503,20260727
S126705_404,0,0,0,0,0,1,0,20260428,20260502
S126705_405,0,0,0,0,0,1,0,20260428,20260502
S126705_522,0,0,0,0,0,1,0,20260428,20260502
S126705_403,0,0,0,0,0,1,0,20260428,20260502
S126917_404,0,0,0,0,0,1,0,20260503,20260727
S126917_405,0,0,0,0,0,1,0,20260503,20260727
S126917_522,0,0,0,0,0,1,0,20260503,20260727
S126917_403,0,0,0,0,0,1,0,20260503,20260727
S126706_404,0,0,0,0,0,1,0,20260428,20260502
S126706_405,0,0,0,0,0,1,0,20260428,20260502
S126706_522,0,0,0,0,0,1,0,20260428,20260502
S126706_403,0,0,0,0,0,1,0,20260428,20260502
S126918_404,0,0,0,0,0,1,0,20260503,20260727
S126918_405,0,0,0,0,0,1,0,20260503,20260727
S126918_522,0,0,0,0,0,1,0,20260503,20260727
S126918_403,0,0,0,0,0,1,0,20260503,20260727
S126707_404,0,0,0,0,0,1,0,20260428,20260502
S126707_405,0,0,0,0,0,1,0,20260428,20260502
S126707_522,0,0,0,0,0,1,0,20260428,20260502
S126707_403,0,0,0,0,0,1,0,20260428,20260502
S126919_404,0,0,0,0,0,1,0,20260503,20260727
S126919_405,0,0,0,0,0,1,0,20260503,20260727
S126919_522,0,0,0,0,0,1,0,20260503,20260727
S126919_403,0,0,0,0,0,1,0,20260503,20260727
S126708_404,0,0,0,0,0,1,0,20260428,20260502
S126708_405,0,0,0,0,0,1,0,20260428,20260502
S126708_522,0,0,0,0,0,1,0,20260428,20260502
S126708_403,0,0,0,0,0,1,0,20260428,20260502
S126920_404,0,0,0,0,0,1,0,20260503,20260727
S126920_812,0,0,0,0,0,1,0,20260503,20260727
S126920_405,0,0,0,0,0,1,0,20260503,20260727
S126920_522,0,0,0,0,0,1,0,20260503,20260727
S126920_403,0,0,0,0,0,1,0,20260503,20260727
S126709_404,0,0,0,0,0,1,0,20260428,20260502
S126709_405,0,0,0,0,0,1,0,20260428,20260502
S126709_522,0,0,0,0,0,1,0,20260428,20260502
S126709_403,0,0,0,0,0,1,0,20260428,20260502
S126921_404,0,0,0,0,0,1,0,20260503,20260727
S126921_405,0,0,0,0,0,1,0,20260503,20260727
S126921_522,0,0,0,0,0,1,0,20260503,20260727
S126921_403,0,0,0,0,0,1,0,20260503,20260727
S125476_812,0,0,0,0,0,1,0,20260428,20260502
S126931_812,0,0,0,0,0,1,0,20260503,20260727
S126116_812,0,0,0,0,0,1,0,20260428,20260502
S126116_580,0,0,0,0,0,1,0,20260428,20260502
S126932_812,0,0,0,0,0,1,0,20260503,20260727
S126932_580,0,0,0,0,0,1,0,20260503,20260727
S126121_812,0,0,0,0,0,1,0,20260428,20260502
S126933_812,0,0,0,0,0,1,0,20260503,20260727
S126077_812,0,0,0,0,0,1,0,20260428,20260502
S126934_812,0,0,0,0,0,1,0,20260503,20260727
S122533_812,0,0,0,0,0,1,0,20260428,20260502
S126935_812,0,0,0,0,0,1,0,20260503,20260727
S124701_812,0,0,0,0,0,1,0,20260428,20260502
S126936_812,0,0,0,0,0,1,0,20260503,20260727
S126647_812,0,0,0,0,0,1,0,20260428,20260502
S126647_580,0,0,0,0,0,1,0,20260428,20260502
S126647_620,0,0,0,0,0,1,0,20260428,20260502
S126937_812,0,0,0,0,0,1,0,20260503,20260727
S126937_580,0,0,0,0,0,1,0,20260503,20260727
S126937_620,0,0,0,0,0,1,0,20260503,20260727
S124702_812,0,0,0,0,0,1,0,20260428,20260502
S126137_812,0,0,0,0,0,1,0,20260428,20260502
S126939_812,0,0,0,0,0,1,0,20260503,20260727
S126081_812,0,0,0,0,0,1,0,20260428,20260502
S126081_984,0,0,0,0,0,1,0,20260428,20260502
S126940_984,0,0,0,0,0,1,0,20260503,20260727
S126082_812,0,0,0,0,0,1,0,20260428,20260502
S126941_812,0,0,0,0,0,1,0,20260503,20260727
S126674_404,0,0,0,0,0,1,0,20260428,20260502
S126674_403,0,0,0,0,0,1,0,20260428,20260502
S126674_522,0,0,0,0,0,1,0,20260428,20260502
S126888_404,0,0,0,0,0,1,0,20260503,20260727
S126888_403,0,0,0,0,0,1,0,20260503,20260727
S126888_522,0,0,0,0,0,1,0,20260503,20260727
S126675_404,0,0,0,0,0,1,0,20260428,20260502
S126675_403,0,0,0,0,0,1,0,20260428,20260502
S126675_522,0,0,0,0,0,1,0,20260428,20260502
S126889_404,0,0,0,0,0,1,0,20260503,20260727
S126889_403,0,0,0,0,0,1,0,20260503,20260727
S126889_522,0,0,0,0,0,1,0,20260503,20260727
S126452_812,0,0,0,0,0,1,0,20260428,20260502
S126452_404,0,0,0,0,0,1,0,20260428,20260502
S126452_403,0,0,0,0,0,1,0,20260428,20260502
S126890_812,0,0,0,0,0,1,0,20260503,20260727
S126890_404,0,0,0,0,0,1,0,20260503,20260727
S126890_403,0,0,0,0,0,1,0,20260503,20260727
S126676_404,0,0,0,0,0,1,0,20260428,20260502
S126676_405,0,0,0,0,0,1,0,20260428,20260502
S126676_403,0,0,0,0,0,1,0,20260428,20260502
S126676_522,0,0,0,0,0,1,0,20260428,20260502
S126891_404,0,0,0,0,0,1,0,20260503,20260727
S126891_405,0,0,0,0,0,1,0,20260503,20260727
S126891_403,0,0,0,0,0,1,0,20260503,20260727
S126891_522,0,0,0,0,0,1,0,20260503,20260727
S126677_404,0,0,0,0,0,1,0,20260428,20260502
S126677_405,0,0,0,0,0,1,0,20260428,20260502
S126677_403,0,0,0,0,0,1,0,20260428,20260502
S126677_522,0,0,0,0,0,1,0,20260428,20260502
S126892_404,0,0,0,0,0,1,0,20260503,20260727
S126892_405,0,0,0,0,0,1,0,20260503,20260727
S126892_403,0,0,0,0,0,1,0,20260503,20260727
S126892_522,0,0,0,0,0,1,0,20260503,20260727
S126678_404,0,0,0,0,0,1,0,20260428,20260502
S126678_405,0,0,0,0,0,1,0,20260428,20260502
S126678_403,0,0,0,0,0,1,0,20260428,20260502
S126678_522,0,0,0,0,0,1,0,20260428,20260502
S126893_404,0,0,0,0,0,1,0,20260503,20260727
S126893_405,0,0,0,0,0,1,0,20260503,20260727
S126893_403,0,0,0,0,0,1,0,20260503,20260727
S126893_522,0,0,0,0,0,1,0,20260503,20260727
S126681_404,0,0,0,0,0,1,0,20260428,20260502
S126681_405,0,0,0,0,0,1,0,20260428,20260502
S126681_403,0,0,0,0,0,1,0,20260428,20260502
S126681_522,0,0,0,0,0,1,0,20260428,20260502
S126894_404,0,0,0,0,0,1,0,20260503,20260727
S126894_405,0,0,0,0,0,1,0,20260503,20260727
S126894_403,0,0,0,0,0,1,0,20260503,20260727
S126894_522,0,0,0,0,0,1,0,20260503,20260727
S126682_404,0,0,0,0,0,1,0,20260428,20260502
S126682_405,0,0,0,0,0,1,0,20260428,20260502
S126682_403,0,0,0,0,0,1,0,20260428,20260502
S126682_522,0,0,0,0,0,1,0,20260428,20260502
S126895_404,0,0,0,0,0,1,0,20260503,20260727
S126895_405,0,0,0,0,0,1,0,20260503,20260727
S126895_403,0,0,0,0,0,1,0,20260503,20260727
S126895_522,0,0,0,0,0,1,0,20260503,20260727
S126683_812,0,0,0,0,0,1,0,20260428,20260502
S126683_404,0,0,0,0,0,1,0,20260428,20260502
S126683_403,0,0,0,0,0,1,0,20260428,20260502
S126683_522,0,0,0,0,0,1,0,20260428,20260502
S126896_812,0,0,0,0,0,1,0,20260503,20260727
S126896_404,0,0,0,0,0,1,0,20260503,20260727
S126896_403,0,0,0,0,0,1,0,20260503,20260727
S126896_522,0,0,0,0,0,1,0,20260503,20260727
S126684_405,0,0,0,0,0,1,0,20260428,20260502
S126684_403,0,0,0,0,0,1,0,20260428,20260502
S126684_522,0,0,0,0,0,1,0,20260428,20260502
S126897_404,0,0,0,0,0,1,0,20260503,20260727
S126897_405,0,0,0,0,0,1,0,20260503,20260727
S126897_403,0,0,0,0,0,1,0,20260503,20260727
S126897_522,0,0,0,0,0,1,0,20260503,20260727
S126685_405,0,0,0,0,0,1,0,20260428,20260502
S126685_403,0,0,0,0,0,1,0,20260428,20260502
S126685_522,0,0,0,0,0,1,0,20260428,20260502
S126898_404,0,0,0,0,0,1,0,20260503,20260727
S126898_405,0,0,0,0,0,1,0,20260503,20260727
S126898_403,0,0,0,0,0,1,0,20260503,20260727
S126898_522,0,0,0,0,0,1,0,20260503,20260727
S126686_404,0,0,0,0,0,1,0,20260428,20260502
S126686_403,0,0,0,0,0,1,0,20260428,20260502
S126686_522,0,0,0,0,0,1,0,20260428,20260502
S126899_404,0,0,0,0,0,1,0,20260503,20260727
S126899_403,0,0,0,0,0,1,0,20260503,20260727
S126899_522,0,0,0,0,0,1,0,20260503,20260727
S126687_404,0,0,0,0,0,1,0,20260428,20260502
S126687_403,0,0,0,0,0,1,0,20260428,20260502
S126687_522,0,0,0,0,0,1,0,20260428,20260502
S126900_404,0,0,0,0,0,1,0,20260503,20260727
S126900_403,0,0,0,0,0,1,0,20260503,20260727
S126900_522,0,0,0,0,0,1,0,20260503,20260727
S126456_812,0,0,0,0,0,1,0,20260428,20260502
S126456_404,0,0,0,0,0,1,0,20260428,20260502
S126456_403,0,0,0,0,0,1,0,20260428,20260502
S126901_812,0,0,0,0,0,1,0,20260503,20260727
S126901_404,0,0,0,0,0,1,0,20260503,20260727
S126901_403,0,0,0,0,0,1,0,20260503,20260727
S126688_404,0,0,0,0,0,1,0,20260428,20260502
S126688_405,0,0,0,0,0,1,0,20260428,20260502
S126688_403,0,0,0,0,0,1,0,20260428,20260502
S126688_522,0,0,0,0,0,1,0,20260428,20260502
S126902_404,0,0,0,0,0,1,0,20260503,20260727
S126902_405,0,0,0,0,0,1,0,20260503,20260727
S126902_403,0,0,0,0,0,1,0,20260503,20260727
S126902_522,0,0,0,0,0,1,0,20260503,20260727
S126689_404,0,0,0,0,0,1,0,20260428,20260502
S126689_405,0,0,0,0,0,1,0,20260428,20260502
S126689_403,0,0,0,0,0,1,0,20260428,20260502
S126689_522,0,0,0,0,0,1,0,20260428,20260502
S126903_404,0,0,0,0,0,1,0,20260503,20260727
S126903_405,0,0,0,0,0,1,0,20260503,20260727
S126903_403,0,0,0,0,0,1,0,20260503,20260727
S126903_522,0,0,0,0,0,1,0,20260503,20260727
S126646_404,0,0,0,0,0,1,0,20260428,20260502
S126646_405,0,0,0,0,0,1,0,20260428,20260502
S126646_403,0,0,0,0,0,1,0,20260428,20260502
S126646_522,0,0,0,0,0,1,0,20260428,20260502
S126646_620,0,0,0,0,0,1,0,20260428,20260502
S126904_404,0,0,0,0,0,1,0,20260503,20260727
S126904_405,0,0,0,0,0,1,0,20260503,20260727
S126904_403,0,0,0,0,0,1,0,20260503,20260727
S126904_522,0,0,0,0,0,1,0,20260503,20260727
S126904_620,0,0,0,0,0,1,0,20260503,20260727
S126691_404,0,0,0,0,0,1,0,20260428,20260502
S126691_405,0,0,0,0,0,1,0,20260428,20260502
S126691_403,0,0,0,0,0,1,0,20260428,20260502
S126691_522,0,0,0,0,0,1,0,20260428,20260502
S126905_404,0,0,0,0,0,1,0,20260503,20260727
S126905_405,0,0,0,0,0,1,0,20260503,20260727
S126905_403,0,0,0,0,0,1,0,20260503,20260727
S126905_522,0,0,0,0,0,1,0,20260503,20260727
S126692_405,0,0,0,0,0,1,0,20260428,20260502
S126692_522,0,0,0,0,0,1,0,20260428,20260502
S126906_404,0,0,0,0,0,1,0,20260503,20260727
S126906_405,0,0,0,0,0,1,0,20260503,20260727
S126906_522,0,0,0,0,0,1,0,20260503,20260727
S126710_404,0,0,0,0,0,1,0,20260428,20260502
S126710_405,0,0,0,0,0,1,0,20260428,20260502
S126710_522,0,0,0,0,0,1,0,20260428,20260502
S126710_403,0,0,0,0,0,1,0,20260428,20260502
S126907_404,0,0,0,0,0,1,0,20260503,20260727
S126907_405,0,0,0,0,0,1,0,20260503,20260727
S126907_522,0,0,0,0,0,1,0,20260503,20260727
S126907_403,0,0,0,0,0,1,0,20260503,20260727
S126711_404,0,0,0,0,0,1,0,20260428,20260502
S126711_405,0,0,0,0,0,1,0,20260428,20260502
S126711_522,0,0,0,0,0,1,0,20260428,20260502
S126711_403,0,0,0,0,0,1,0,20260428,20260502
S126908_404,0,0,0,0,0,1,0,20260503,20260727
S126908_405,0,0,0,0,0,1,0,20260503,20260727
S126908_522,0,0,0,0,0,1,0,20260503,20260727
S126908_403,0,0,0,0,0,1,0,20260503,20260727
S126519_895,0,0,0,0,0,1,0,20260428,20260502
S126519_954,0,0,0,0,0,1,0,20260428,20260502
S126930_895,0,0,0,0,0,1,0,20260503,20260727
S126930_954,0,0,0,0,0,1,0,20260503,20260727
S126930_1011,0,0,0,0,0,1,0,20260503,20260727
S126930_1010,0,0,0,0,0,1,0,20260503,20260727
S126437_32,1,1,1,1,1,0,0,20260428,20260516
S125415_32,1,1,1,1,1,0,0,20260517,20260727
S126438_32,1,1,1,1,1,0,0,20260428,20260516
S125416_32,1,1,1,1,1,0,0,20260517,20260727
S126439_32,1,1,1,1,1,0,0,20260428,20260516
S125417_32,1,1,1,1,1,0,0,20260517,20260727
S126440_32,1,1,1,1,1,0,0,20260428,20260516
S125418_32,1,1,1,1,1,0,0,20260517,20260727
S126434_32,1,1,1,1,1,0,0,20260428,20260516
S126436_32,1,1,1,1,1,0,0,20260428,20260516
S126433_32,1,1,1,1,1,0,0,20260428,20260516
S126433_21,0,0,0,0,0,0,1,20260428,20260516
S126433_14,0,0,0,0,0,1,0,20260428,20260516
S125409_21,0,0,0,0,0,0,1,20260517,20260727
S125409_32,1,1,1,1,1,0,0,20260517,20260727
S125409_14,0,0,0,0,0,1,0,20260517,20260727
S126435_32,1,1,1,1,1,0,0,20260428,20260516
S126435_21,0,0,0,0,0,0,1,20260428,20260516
S126435_14,0,0,0,0,0,1,0,20260428,20260516
S125411_32,1,1,1,1,1,0,0,20260517,20260727
S125411_21,0,0,0,0,0,0,1,20260517,20260727
S125411_14,0,0,0,0,0,1,0,20260517,20260727
S126628_400,0,0,0,0,0,1,0,20260428,20260502
S126628_391,0,0,0,0,0,1,0,20260428,20260502
S127019_400,0,0,0,0,0,1,0,20260503,20260727
S127019_391,0,0,0,0,0,1,0,20260503,20260727
S126631_400,0,0,0,0,0,1,0,20260428,20260502
S126631_391,0,0,0,0,0,1,0,20260428,20260502
S127020_400,0,0,0,0,0,1,0,20260503,20260727
S127020_391,0,0,0,0,0,1,0,20260503,20260727
S125859_391,0,0,0,0,0,1,0,20260428,20260502
S126716_667,0,0,0,0,0,1,0,20260428,20260502
S126716_668,0,0,0,0,0,1,0,20260428,20260502
S127041_667,0,0,0,0,0,1,0,20260503,20260727
S127041_668,0,0,0,0,0,1,0,20260503,20260727
S103757_15,1,1,1,1,1,0,0,20260428,20260516
S103758_15,1,1,1,1,1,0,0,20260428,20260516
S103754_15,1,1,1,1,1,0,0,20260428,20260516
S124147_986,0,0,0,0,0,1,0,20260428,20260502
S126881_986,0,0,0,0,0,1,0,20260503,20260727
S124150_986,0,0,0,0,0,1,0,20260428,20260502
S126882_986,0,0,0,0,0,1,0,20260503,20260727
S124151_986,0,0,0,0,0,1,0,20260428,20260502
S126883_986,0,0,0,0,0,1,0,20260503,20260727
S124148_986,0,0,0,0,0,1,0,20260428,20260502
S126884_986,0,0,0,0,0,1,0,20260503,20260727
S124149_986,0,0,0,0,0,1,0,20260428,20260502
S126885_986,0,0,0,0,0,1,0,20260503,20260727
S103747_21,0,0,0,0,0,0,1,20260428,20260516
S103747_32,1,1,1,1,1,0,0,20260428,20260516
S103747_14,0,0,0,0,0,1,0,20260428,20260516
S103747_13,1,1,1,1,1,0,0,20260428,20260516
S125845_21,0,0,0,0,0,0,1,20260517,20260727
S125845_32,1,1,1,1,1,0,0,20260517,20260727
S125845_14,0,0,0,0,0,1,0,20260517,20260727
S125845_13,1,1,1,1,1,0,0,20260517,20260727
S103749_15,1,1,1,1,1,0,0,20260428,20260516
S125846_15,1,1,1,1,1,0,0,20260517,20260727
S118099_32,1,1,1,1,1,0,0,20260428,20260516
S118099_21,0,0,0,0,0,0,1,20260428,20260516
S118099_14,0,0,0,0,0,1,0,20260428,20260516
S118099_13,1,1,1,1,1,0,0,20260428,20260516
S125847_32,1,1,1,1,1,0,0,20260517,20260727
S125847_21,0,0,0,0,0,0,1,20260517,20260727
S125847_14,0,0,0,0,0,1,0,20260517,20260727
S125847_13,1,1,1,1,1,0,0,20260517,20260727
S103751_15,1,1,1,1,1,0,0,20260428,20260516
S125848_15,1,1,1,1,1,0,0,20260517,20260727
S125492_404,0,0,0,0,0,1,0,20260428,20260502
S126690_404,0,0,0,0,0,1,0,20260428,20260502
S126690_405,0,0,0,0,0,1,0,20260428,20260502
S126690_403,0,0,0,0,0,1,0,20260428,20260502
S126690_522,0,0,0,0,0,1,0,20260428,20260502
S126923_405,0,0,0,0,0,1,0,20260503,20260727
S126923_403,0,0,0,0,0,1,0,20260503,20260727
S126923_522,0,0,0,0,0,1,0,20260503,20260727
S125572_404,0,0,0,0,0,1,0,20260428,20260502
S126694_404,0,0,0,0,0,1,0,20260428,20260502
S126694_405,0,0,0,0,0,1,0,20260428,20260502
S126694_403,0,0,0,0,0,1,0,20260428,20260502
S126694_522,0,0,0,0,0,1,0,20260428,20260502
S126925_405,0,0,0,0,0,1,0,20260503,20260727
S126925_403,0,0,0,0,0,1,0,20260503,20260727
S126925_522,0,0,0,0,0,1,0,20260503,20260727
S126699_404,0,0,0,0,0,1,0,20260428,20260502
S126699_405,0,0,0,0,0,1,0,20260428,20260502
S126699_522,0,0,0,0,0,1,0,20260428,20260502
S126926_405,0,0,0,0,0,1,0,20260503,20260727
S126926_522,0,0,0,0,0,1,0,20260503,20260727
S126701_404,0,0,0,0,0,1,0,20260428,20260502
S126701_405,0,0,0,0,0,1,0,20260428,20260502
S126701_522,0,0,0,0,0,1,0,20260428,20260502
S126927_405,0,0,0,0,0,1,0,20260503,20260727
S126927_522,0,0,0,0,0,1,0,20260503,20260727
S126704_404,0,0,0,0,0,1,0,20260428,20260502
S126704_405,0,0,0,0,0,1,0,20260428,20260502
S126704_522,0,0,0,0,0,1,0,20260428,20260502
S126928_405,0,0,0,0,0,1,0,20260503,20260727
S126928_522,0,0,0,0,0,1,0,20260503,20260727
S125521_404,0,0,0,0,0,1,0,20260428,20260502
S125568_685,0,0,0,0,0,1,0,20260428,20260502
S127017_685,0,0,0,0,0,1,0,20260503,20260727
S124601_685,0,0,0,0,0,1,0,20260428,20260502
S127018_685,0,0,0,0,0,1,0,20260503,20260727
S124106_984,0,0,0,0,0,1,0,20260428,20260502
S127013_984,0,0,0,0,0,1,0,20260503,20260727
S126146_624,0,0,0,0,0,1,0,20260428,20260502
S126146_984,0,0,0,0,0,1,0,20260428,20260502
S127014_984,0,0,0,0,0,1,0,20260503,20260727
S127014_624,0,0,0,0,0,1,0,20260503,20260727
S126147_624,0,0,0,0,0,1,0,20260428,20260502
S126147_984,0,0,0,0,0,1,0,20260428,20260502
S127015_984,0,0,0,0,0,1,0,20260503,20260727
S127015_624,0,0,0,0,0,1,0,20260503,20260727
S126148_624,0,0,0,0,0,1,0,20260428,20260502
S126148_984,0,0,0,0,0,1,0,20260428,20260502
S127016_984,0,0,0,0,0,1,0,20260503,20260727
S127016_624,0,0,0,0,0,1,0,20260503,20260727
S126520_856,0,0,0,0,0,1,0,20260428,20260502
S126945_856,0,0,0,0,0,1,0,20260503,20260727
S126609_856,0,0,0,0,0,1,0,20260428,20260502
S126946_856,0,0,0,0,0,1,0,20260503,20260727
T5417602,1,1,1,1,1,0,0,20260428,20260727
T5417603,1,1,1,1,1,0,0,20260428,20260727
T5417604,1,1,1,1,1,0,0,20260428,20260727
T5417605,1,1,1,1,1,0,0,20260428,20260727
T5417606,1,1,1,1,1,0,0,20260428,20260727
T5417607,1,1,1,1,1,0,0,20260428,20260727
T5417608,1,1,1,1,1,0,0,20260428,20260727
T5418020,1,1,1,1,1,0,0,20260428,20260727
T5418021,1,1,1,1,1,0,0,20260428,20260727
T5418022,1,1,1,1,1,0,0,20260428,20260727
T5418023,1,1,1,1,1,0,0,20260428,20260727
T5418049,1,1,1,1,1,0,0,20260428,20260727
T5418050,1,1,1,1,1,0,0,20260428,20260727
T5418051,1,1,1,1,1,0,0,20260428,20260727
T5418052,1,1,1,1,1,0,0,20260428,20260727
T5418053,1,1,1,1,1,0,0,20260428,20260727
T5418054,1,1,1,1,1,0,0,20260428,20260727
T5418055,1,1,1,1,1,0,0,20260428,20260727
T5418056,1,1,1,1,1,0,0,20260428,20260727
T5418057,1,1,1,1,1,0,0,20260428,20260727
T5418066,1,1,1,1,1,0,0,20260428,20260727
T5418067,1,1,1,1,1,0,0,20260428,20260727
T5580596,1,1,1,1,1,0,0,20260428,20260727
T6195124,0,0,0,0,0,1,0,20260428,20260727
T6195125,0,0,0,0,0,1,0,20260428,20260727
T6195126,0,0,0,0,0,1,0,20260428,20260727
T6195127,0,0,0,0,0,1,0,20260428,20260727
T6195128,0,0,0,0,0,1,0,20260428,20260727
T6195129,0,0,0,0,0,1,0,20260428,20260727
T6195130,0,0,0,0,0,1,0,20260428,20260727
T6195131,0,0,0,0,0,1,0,20260428,20260727
T6195132,0,0,0,0,0,1,0,20260428,20260727
T6195133,0,0,0,0,0,1,0,20260428,20260727
T6195134,0,0,0,0,0,1,0,20260428,20260727
T6195135,0,0,0,0,0,1,0,20260428,20260727
T6195136,0,0,0,0,0,1,0,20260428,20260727
T6195137,0,0,0,0,0,1,0,20260428,20260727
T6195138,0,0,0,0,0,1,0,20260428,20260727
T6195139,0,0,0,0,0,1,0,20260428,20260727
T6195140,0,0,0,0,0,1,0,20260428,20260727
T6195141,0,0,0,0,0,1,0,20260428,20260727
T6195180,1,1,1,1,1,0,0,20260428,20260727
T6195266,0,0,0,0,0,0,1,20260428,20260727
T6195268,1,1,1,1,1,0,0,20260428,20260727
T6195270,1,1,1,1,1,0,0,20260428,20260727
T6195271,1,1,1,1,1,0,0,20260428,20260727
T6195272,1,1,1,1,1,0,0,20260428,20260727
T6195273,1,1,1,1,1,0,0,20260428,20260727
T6195274,1,1,1,1,1,0,0,20260428,20260727
T6195275,1,1,1,1,1,0,0,20260428,20260727
T6195276,1,1,1,1,1,0,0,20260428,20260727
T6195277,0,0,0,0,0,1,0,20260428,20260727
T6195278,0,0,0,0,0,1,0,20260428,20260727
T6195279,0,0,0,0,0,1,0,20260428,20260727
T6195280,0,0,0,0,0,1,0,20260428,20260727
T6195281,0,0,0,0,0,1,0,20260428,20260727
T6195282,0,0,0,0,0,1,0,20260428,20260727
T6195283,0,0,0,0,0,1,0,20260428,20260727
T6195284,0,0,0,0,0,1,0,20260428,20260727
T6195285,0,0,0,0,0,1,0,20260428,20260727
T6195286,0,0,0,0,0,1,0,20260428,20260727
T6195287,0,0,0,0,0,1,0,20260428,20260727
T6195288,0,0,0,0,0,1,0,20260428,20260727
T6195289,0,0,0,0,0,1,0,20260428,20260727
T6195290,0,0,0,0,0,1,0,20260428,20260727
T6195291,0,0,0,0,0,1,0,20260428,20260727
T6195292,0,0,0,0,0,1,0,20260428,20260727
T6195293,0,0,0,0,0,1,0,20260428,20260727
T6195294,0,0,0,0,0,1,0,20260428,20260727
T6195295,0,0,0,0,0,1,0,20260428,20260727
T6195296,0,0,0,0,0,1,0,20260428,20260727
T6195297,0,0,0,0,0,1,0,20260428,20260727
T6195298,0,0,0,0,0,1,0,20260428,20260727
T6195311,0,0,0,0,0,0,1,20260428,20260727
T6195312,0,0,0,0,0,0,1,20260428,20260727
T6195313,0,0,0,0,0,0,1,20260428,20260727
T6195314,0,0,0,0,0,0,1,20260428,20260727
T6195315,0,0,0,0,0,0,1,20260428,20260727
T6195324,0,0,0,0,0,0,1,20260428,20260727
T6195325,0,0,0,0,0,0,1,20260428,20260727
T6195326,0,0,0,0,0,0,1,20260428,20260727
T6195327,0,0,0,0,0,0,1,20260428,20260727
T6195328,0,0,0,0,0,0,1,20260428,20260727
T6195329,0,0,0,0,0,0,1,20260428,20260727
T6195330,0,0,0,0,0,0,1,20260428,20260727
T6195331,0,0,0,0,0,0,1,20260428,20260727
T6195332,0,0,0,0,0,0,1,20260428,20260727
T6195333,0,0,0,0,0,0,1,20260428,20260727
T6195334,0,0,0,0,0,0,1,20260428,20260727
T6195335,0,0,0,0,0,0,1,20260428,20260727
T6195336,0,0,0,0,0,0,1,20260428,20260727
T6195337,0,0,0,0,0,0,1,20260428,20260727
T6195338,0,0,0,0,0,0,1,20260428,20260727
T6195341,1,1,1,1,1,0,0,20260428,20260727
T6195342,1,1,1,1,1,0,0,20260428,20260727
T6195343,1,1,1,1,1,0,0,20260428,20260727
T6195344,1,1,1,1,1,0,0,20260428,20260727
T6195345,1,1,1,1,1,0,0,20260428,20260727
T6195346,1,1,1,1,1,0,0,20260428,20260727
T6195347,1,1,1,1,1,0,0,20260428,20260727
T6195348,1,1,1,1,1,0,0,20260428,20260727
T6195349,1,1,1,1,1,0,0,20260428,20260727
T6195350,1,1,1,1,1,0,0,20260428,20260727
T6195351,1,1,1,1,1,0,0,20260428,20260727
T6195352,1,1,1,1,1,0,0,20260428,20260727
T6195353,1,1,1,1,1,0,0,20260428,20260727
T6195354,1,1,1,1,1,0,0,20260428,20260727
T6195355,1,1,1,1,1,0,0,20260428,20260727
T6195356,1,1,1,1,1,0,0,20260428,20260727
T6195357,1,1,1,1,1,0,0,20260428,20260727
T6195358,1,1,1,1,1,0,0,20260428,20260727
T6195359,1,1,1,1,1,0,0,20260428,20260727
T6195360,1,1,1,1,1,0,0,20260428,20260727
T6195361,1,1,1,1,1,0,0,20260428,20260727
T6195362,1,1,1,1,1,0,0,20260428,20260727
T6195363,1,1,1,1,1,0,0,20260428,20260727
T6195364,1,1,1,1,1,0,0,20260428,20260727
T6195365,1,1,1,1,1,0,0,20260428,20260727
T6195366,1,1,1,1,1,0,0,20260428,20260727
T6195367,1,1,1,1,1,0,0,20260428,20260727
T6195368,1,1,1,1,1,0,0,20260428,20260727
T6195369,1,1,1,1,1,0,0,20260428,20260727
T6195370,1,1,1,1,1,0,0,20260428,20260727
T6195371,1,1,1,1,1,0,0,20260428,20260727
T6195372,1,1,1,1,1,0,0,20260428,20260727
T6195373,1,1,1,1,1,0,0,20260428,20260727
T6195374,1,1,1,1,1,0,0,20260428,20260727
T6195376,1,1,1,1,1,0,0,20260428,20260727
T6195377,1,1,1,1,1,0,0,20260428,20260727
T6195378,1,1,1,1,1,0,0,20260428,20260727
T6195407,0,0,0,0,0,0,1,20260428,20260727
T6195408,0,0,0,0,0,0,1,20260428,20260727
T6195409,0,0,0,0,0,0,1,20260428,20260727
T6195410,0,0,0,0,0,0,1,20260428,20260727
T6195411,0,0,0,0,0,0,1,20260428,20260727
T6195412,0,0,0,0,0,0,1,20260428,20260727
T6195413,0,0,0,0,0,0,1,20260428,20260727
T6195414,0,0,0,0,0,0,1,20260428,20260727
T6195415,0,0,0,0,0,0,1,20260428,20260727
T6195416,0,0,0,0,0,0,1,20260428,20260727
